acousticness,danceability,energy,speechiness,valence,BPM,song_title,artists,artists_url,date_added,album_cover,popularity,url,date_added_year
0.219,0.475,0.577,0.0341,0.319,169.897,California King Bed,Rihanna,5pKCCKE2ajJHZ9KAiaK11H,2020-01-18,https://i.scdn.co/image/ab67616d0000b2731c8ca4907c9f187456fe3f2c,45,2dPOobBArCJotBAs0ThXqL,2020
0.109,0.775,0.613,0.0542,0.797,100.066,Attention,Charlie Puth,6VuMaDnrHyPL1p4EHjYLi7,2020-01-17,https://i.scdn.co/image/ab67616d0000b273897f73256b9128a9d70eaf66,84,5cF0dROlMOK5uNZtivgu50,2020
0.0958,0.833,0.826,0.203,0.565,125.885,Mamma Mia (feat. Amber Van Day),"HUGEL,Amber Van Day","5PlfkPxwCpRRWQJBxCa0By,6NFRBhq9SmNn1FAiRs9AEf",2020-01-16,https://i.scdn.co/image/ab67616d0000b2737b0a4d8f6c15118ac8b3c80d,55,5pqH6aEfTKoFCr7IE6urm3,2020
0.0144,0.367,0.815,0.123,0.442,118.794,Unlove You - Nicky Romero Remix,"Armin van Buuren,Ne-Yo,Nicky Romero","0SfsnGyD8FpIN4U4WCkBZ5,21E3waRsmPlU7jZsS13rcj,5ChF3i92IPZHduM7jN3dpg",2020-01-16,https://i.scdn.co/image/ab67616d0000b2734e0ecd34d9462839f2913f66,34,1euEMWtuw87OGTPcHkqjAK,2020
0.123,0.56,0.947,0.131,0.238,128.011,Festival of Lights,"KSHMR,Maurice West","2wX6xSig4Rig5kZU6ePlWe,1qF8DC6uIBjskqP0hyw1Gk",2020-01-15,https://i.scdn.co/image/ab67616d0000b27368ffac372f5fe47a6c14b0bf,43,4Ganul9T2XttkBRYZeZD8w,2020
0.00676,0.435,0.837,0.449,0.778,124.913,Like A G6,"Far East Movement,The Cataracs,DEV","698hF4vcwHwPy8ltmXermq,7C64wNX3howEFZjAYRKsfP,7Ip2u3e5Nv6fFb5xyIHxEE",2020-01-15,https://i.scdn.co/image/ab67616d0000b27358b08d62231dfca8d358b876,73,4DvhkX2ic4zWkQeWMwQ2qf,2020
0.00377,0.553,0.954,0.0575,0.236,125.89,Never Change,Don Diablo,1l2ekx5skC4gJH8djERwh1,2020-01-15,https://i.scdn.co/image/ab67616d0000b273043db379d9018b7a5e79c60e,60,1SG6r7daFfpzPcU15luVqB,2020
0.00789,0.557,0.939,0.065,0.368,126.047,Guilty,"Sick Individuals,Justin Prime,Nevve","0XqFDQJjqW5PfhfBCb53LR,0TFdkHvlyUVl9zrb4seHxJ,3RTklnRcfHgkQJwFpgOq3t",2020-01-15,https://i.scdn.co/image/ab67616d0000b27358e3d07504deabb22c81706a,37,2Zrb6QwRYBF7EQmY44mbnl,2020
0.00264,0.557,0.98,0.0605,0.67,125.956,Island Boy,"Showtek,Dropgun,Elephant Man,GC (Gate Citizens)","3gk0OYeLFWYupGFRHqLSR7,3nAdmhth5AczU6YwCJOlYh,6NOvBZrkd83MSD51xkq4on,0AXuPxhMIbSdiadefidApK",2020-01-15,https://i.scdn.co/image/ab67616d0000b273e646a6d3fc959da766dca574,37,2G0NizOMIAiZUOhAxhre81,2020
0.0032,0.644,0.907,0.0359,0.349,126.003,All The Time,Marc Benjamin,05KjvP5zdwtEIgEazqblZw,2020-01-15,https://i.scdn.co/image/ab67616d0000b27369a9faa2bad38506a95cb8ac,56,5UA6rAsMTn0okgp95isGrl,2020
0.042,0.633,0.949,0.0625,0.563,127.974,Why - Mazza Edit,"Klaas,Mazza","25sJFKMqDENdsTF7zRXoif,69sV3G9IpSVq4qoB4CIj1W",2020-01-15,https://i.scdn.co/image/ab67616d0000b273391354f538d51118e2769325,10,4qBcyA2ASzCyGIkBg7deMr,2020
0.273,0.604,0.507,0.0382,0.114,91.984,Getting Over You,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2020-01-14,https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49,61,4G4gtvlaFaI6v6wWD8UvqL,2020
0.177,0.88,0.751,0.0874,0.884,117.948,Ride It,Regard,4ofCBoyEiGSePFAG500xev,2020-01-13,https://i.scdn.co/image/ab67616d0000b2735c27813ae019011fcb370c78,85,2tnVG71enUj33Ic2nFN6kZ,2020
0.00864,0.416,0.849,0.0455,0.147,125.098,Calling (Lose My Mind) - Radio Edit,"Sebastian Ingrosso,Alesso,Ryan Tedder","6hyMWrxGBsOx6sWcVj1DqP,4AVFqumd2ogHFlRbKIjp1t,4we5S2VLjgY9KzIzApL1KI",2020-01-10,https://i.scdn.co/image/ab67616d0000b273f9b35632e9d2d34eae055fca,0,5Sey3HgGa6KB46mlOyCClZ,2020
0.536,0.67,0.668,0.0422,0.608,88.033,"Alone, Pt. II","Alan Walker,Ava Max","7vk5e3vY1uw9plTHJAMwjN,4npEfmQ6YuiwW1GpUmaq3F",2020-01-09,https://i.scdn.co/image/ab67616d0000b273153261ff7373a171c24ab9f9,79,0bMbDctzMmTyK2j74j3nF3,2020
0.0045,0.655,0.976,0.0485,0.0729,126.032,Oldskool,Julian Jordan,2vUCVkeZjzDcaoX4gagHdV,2020-01-09,https://i.scdn.co/image/ab67616d0000b2734a2167c34d21be17e940208f,44,2Q7kTdM2rHHJiP8ikFw12o,2020
0.0625,0.628,0.737,0.041,0.592,91.507,YOUTH,Troye Sivan,3WGpXCj9YhhfX11TToZcXP,2020-01-09,https://i.scdn.co/image/ab67616d0000b2731a104e8630a97b573201f655,70,1cOyWWUr3oXJIxY0AjJEx9,2020
0.0455,0.584,0.79,0.0589,0.291,127.972,No Sleep (feat. Bonn) - DubVision Remix,"Martin Garrix,Bonn,DubVision","60d24wfXkVzDSfLS6hyCjZ,7Io0XduXk7aOHFHA7sLru2,3XINWZaloea97SIRiyTJxX",2020-01-06,https://i.scdn.co/image/ab67616d0000b2739d5a692b7a70508595e944ba,60,0mV5JWhyUFANd9qpwLkM8d,2020
0.452,0.532,0.455,0.156,0.204,148.182,Changes,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2020-01-05,https://i.scdn.co/image/ab67616d0000b273c78304100a1332042405838e,0,3vUc9WQpoca15404jNdzf9,2020
0.159,0.78,0.849,0.064,0.662,125.018,Lies,BIGBANG,4Kxlr1PRlDKEB0ekOCyHgX,2020-01-04,https://i.scdn.co/image/ab67616d0000b273aca35b98c9f853cc114f0135,0,6D5MBszb8lFekYIxk71vX9,2020
0.00734,0.593,0.907,0.0684,0.244,127.964,Wizard,"Martin Garrix,Jay Hardway","60d24wfXkVzDSfLS6hyCjZ,12SPNXi0aDpFt0rMVbmLrr",2020-01-02,https://i.scdn.co/image/ab67616d0000b2733d4c4f98c46de67b2d700ea5,51,4hfYGVqQ0ElgeibMocRUvi,2020
0.0014,0.51,0.988,0.0394,0.573,128.042,The Bass,"Chico Rose,Afrojack","5OdVywqKqyCWwfE2fZb7IX,4D75GcNG95ebPtNvoNVXhz",2019-12-31,https://i.scdn.co/image/ab67616d0000b273dfd8c0b9e225c33f71925761,34,6ISPuVhh1XukDCVGcqutqX,2019
0.129,0.598,0.526,0.0415,0.529,123.935,Lose Control,"MEDUZA,Becky Hill,Goodboys","0xRXCcSX89eobfrshSVdyu,4EPJlUEBy49EX1wuFOvtjK,2nm38smINjms1LtczR0Cei",2019-12-31,https://i.scdn.co/image/ab67616d0000b273d43c59e52d6a8032a4e27fc4,82,7CHi4DtfK4heMlQaudCuHK,2019
0.0149,0.737,0.828,0.0396,0.517,124.051,Turn Me On (feat. Vula),"Riton,Oliver Heldens,Vula","7i9j813KFoSBMldGqlh2Z1,5nki7yRhxgM509M5ADlN1p,6YqhcZlSE8ugUcmoHLw9gz",2019-12-31,https://i.scdn.co/image/ab67616d0000b273216a271725a34eba54dd0b55,77,0qaWEvPkts34WF68r8Dzx9,2019
0.00296,0.597,0.736,0.0309,0.172,128.179,The Only Way Is Up,"Martin Garrix,Tiësto","60d24wfXkVzDSfLS6hyCjZ,2o5jDhtHVPhrJdv3cEQ99Z",2019-12-30,https://i.scdn.co/image/ab67616d0000b273de5f51296e162e8ec5d56899,62,1V0Zy7533bjXFSVtn3crzY,2019
0.0176,0.422,0.711,0.0385,0.321,128.066,Hold On (feat. Michel Zitron),"Martin Garrix,Matisse & Sadko,Michel Zitron","60d24wfXkVzDSfLS6hyCjZ,2QMCcKIPHnjQaPPgoEst88,0SiA0xtHw1lnSXRf1S7jjw",2019-12-27,https://i.scdn.co/image/ab67616d0000b2738778f5322c5c841b8ff4c39e,60,22zxLxXlXrBIm7XaazHNrg,2019
0.00128,0.528,0.884,0.037,0.254,145.033,God Is A Girl,"W&W,Groove Coverage","2rTo8KIkBTFjQS7VvaKYQ4,1yWjNh9SRE7C59A3LDIwVW",2019-12-27,https://i.scdn.co/image/ab67616d0000b2739cd917c0fc23626f1a3d5fcb,53,244w7BpXC62Dc5dAtQryAv,2019
0.0161,0.698,0.947,0.161,0.347,150.038,Straight Shots,"Showtek,Linka,Mondello'G,GC (Gate Citizens)","3gk0OYeLFWYupGFRHqLSR7,4wiFBUvu3Vqn8gZpY81szc,77lzQa2JgjlkP4uA5ptyo7,0AXuPxhMIbSdiadefidApK",2019-12-17,https://i.scdn.co/image/ab67616d0000b273e646a6d3fc959da766dca574,36,1u1iucJqSFKRTNjCJnxJ2t,2019
0.397,0.706,0.876,0.167,0.44,104.022,Billboard,"Jonas Blue,Tifa Chen","1HBjj22wzbscIZ9sEb5dyf,4wFuWGEWjHjTmZOtBp8cnW",2019-12-13,https://i.scdn.co/image/ab67616d0000b273649fcf87c63103b3eb792a0f,44,2juIjirI5mIXuActwbOTaX,2019
0.0593,0.667,0.811,0.105,0.443,104.936,Favorite Part Of Me - R3HAB Remix,"Astrid S,R3HAB","3AVfmawzu83sp94QW7CEGm,6cEuCEZu7PAE9ZSzLLc2oQ",2019-12-13,https://i.scdn.co/image/ab67616d0000b273f2f282baf10e453baeae45ae,42,5wWiCYZLUaMGXYYubEd36d,2019
0.768,0.629,0.328,0.029,0.389,74.953,Dancing With Your Ghost,Sasha Alex Sloan,4xnihxcoXWK3UqryOSnbw5,2019-12-13,https://i.scdn.co/image/ab67616d0000b273141cf717cd3993690358a60c,83,1TQXIltqoZ5XXyfCbAeSQQ,2019
0.0275,0.646,0.741,0.034,0.571,123.077,More Than You Know,Axwell /\ Ingrosso,2XnBwblw31dfGnspMIwgWz,2019-12-12,https://i.scdn.co/image/ab67616d0000b273fba6de0b38b0168d480b1a27,82,6h5PAsRni4IRlxWr6uDPTP,2019
0.148,0.673,0.894,0.0594,0.63,118.894,How to Love (feat. Sofia Reyes),"Cash Cash,Sofía Reyes","1LOB7jTeEV14pHai6EXSzF,0haZhu4fFKt0Ag94kZDiz2",2019-12-12,https://i.scdn.co/image/ab67616d0000b27336ab282c3f3b708467ec1fc4,51,1lWoanAmIk1PZisbP5LmwT,2019
0.00617,0.512,0.925,0.28,0.262,129.993,The Melody,"NWYR,Andrew Rayel","558dSyN1mMqsKrEBcKJ2p0,1UtBjqMZBAmqIPlDrKu7Tr",2019-12-11,https://i.scdn.co/image/ab67616d0000b273b8da5d13a21f316479188b6e,41,6rsYw1N6aYJQkops4eFjNq,2019
0.228,0.53,0.525,0.0585,0.225,134.236,Fades Away (feat. Noonie Bao),"Avicii,Noonie Bao","1vCWHaC5f2uS3yhpwWbIA6,1vIuPjtFhqIPE2n9W2ePgO",2019-12-10,https://i.scdn.co/image/ab67616d0000b273660ee24281a547103f466ff5,61,6aPDvttLmezuUlv60ExTH9,2019
0.202,0.82,0.511,0.0952,0.385,94.046,Zimt,LissA,6aAestjbtEbALwyIYPg8Na,2019-12-10,https://i.scdn.co/image/ab67616d0000b27337a1450c041710ea3972e553,40,76CBb85eTCXXdkBjR8Vqf7,2019
0.128,0.612,0.937,0.0592,0.653,144.013,Coming Home,Sheppard,6VxCmtR7S3yz4vnzsJqhSV,2019-12-10,https://i.scdn.co/image/ab67616d0000b273f07bb96c00998948230da171,66,2MKXUXZIViCGpoFyysFpoj,2019
0.00134,0.723,0.985,0.127,0.561,128.079,Jump & Sweat (feat. Sanjin),"Garmiani,Sanjin","2yhI3iWovCQYjhjoqzKO2R,4eubQnUM4b5sGZoi3fSRV3",2019-12-09,https://i.scdn.co/image/ab67616d0000b273bcfabb3be72f40ecdaef803c,56,4f6ONJ2iOgnSe64MDHizHh,2019
0.247,0.6,0.834,0.0367,0.454,108.052,Way Back,"Vicetone,Cozi Zuehlsdorff","0daugAjUgbJSqdlyYNwIbT,5wMfct6VVvaVQ8xGCXxIUa",2019-12-06,https://i.scdn.co/image/ab67616d0000b273f849bcee6a688d9d8ed1a608,57,5yId5vztDqFdpYIMkDs4XV,2019
0.706,0.362,0.236,0.0468,0.0434,88.421,In the Midst of It All,"Tom Misch,Sam Wills","1uiEZYehlNivdK3iQyAbye,7JFinw4LobpCUjapyKvsjo",2019-12-05,https://i.scdn.co/image/ab67616d0000b27304673b3ef017a7581b96e42f,56,6vPDjg4zuLlJrzgm9vqZCj,2019
0.456,0.534,0.445,0.0292,0.136,146.107,Everglow,Coldplay,4gzpq5DPGxSnKTe4SA8HAU,2019-12-04,https://i.scdn.co/image/ab67616d0000b2738ff7c3580d429c8212b9a3b6,70,5qfZRNjt2TkHEL12r3sDEU,2019
0.00177,0.502,0.981,0.0616,0.208,150.013,Lone Wolf,Zomboy,0ycHhPwPvoaO4VGzmMnXGq,2019-11-30,https://i.scdn.co/image/ab67616d0000b2734f04829b14cbfac9b8969d77,58,76I3PmbGZazzNlEwlp1y85,2019
0.0467,0.892,0.633,0.0902,0.459,137.994,ball w/o you,21 Savage,1URnnhqYAYcrqrcwql10ft,2019-11-26,https://i.scdn.co/image/ab67616d0000b273ca29f023b5d11f85de854f1b,57,4UW4GsTVETXP2mzXfMT2iC,2019
0.0815,0.385,0.62,0.147,0.415,75.564,Crying Over You ◐,"HONNE,BEKA","0Vw76uk7P8yVtTClWyOhac,1ClmHgLorY9RUCIvsTdT7A",2019-11-25,https://i.scdn.co/image/ab67616d0000b273210933bff4e6e68dc23472b0,64,7i1pavASRUZk62ejaUIESa,2019
0.0407,0.746,0.45,0.0872,0.336,95.998,Mean It,"Lauv,LANY","5JZ7CnR6gTvEMKX4g70Amv,49tQo2QULno7gxHutgccqF",2019-11-20,https://i.scdn.co/image/ab67616d0000b2738c6baef6af72030dd5f62456,3,3GRSqlALWISqLeNncZMbpX,2019
0.415,0.616,0.636,0.0394,0.584,74.855,Better Man,Westlife,5Z1CCuBsyhEHngq3U5IraY,2019-11-19,https://i.scdn.co/image/ab67616d0000b27369416df2c4fe2f02a5a0206b,56,5OTsspiqZPQPPuouZtjykB,2019
0.154,0.358,0.644,0.0811,0.436,152.085,Flames,"R3HAB,ZAYN,Jungleboi","6cEuCEZu7PAE9ZSzLLc2oQ,5ZsFI1h6hIdQRw2ti0hz81,1igVsxmGxt1VTKPulM0EuA",2019-11-16,https://i.scdn.co/image/ab67616d0000b273c45b4b6ed554b9c9720a98a3,0,4XBpczMYDeco0RR5MpJFWt,2019
0.0204,0.714,0.801,0.0301,0.292,124.015,Safety (feat. DJ Snake) - Dark Heart 2am Mix,"GASHI,DJ Snake,Dark Heart","0JOxt5QOwq0czoJxvSc5hS,540vIaP2JwjQb9dm3aArA4,1k7Cc2WGh6LAE1TUh6dsiy",2019-11-16,https://i.scdn.co/image/ab67616d0000b273364c400e6a947f5e096d5b1d,0,4fDBElPGDqZQ3rJorZTm2w,2019
0.0326,0.333,0.985,0.0563,0.393,135.24,Beast (All as One),"Dimitri Vegas & Like Mike,Ummet Ozcan,Brennan Heart","73jBynjsVtofjRpdpRAJGk,7e1BNCygl2Gf7CX8LrByPv,5QySqc6yAFDx9m7fedFZmC",2019-11-16,https://i.scdn.co/image/ab67616d0000b273ffe0e0c612d1f4ce6f3761a3,64,3wSrPtJpnGaUC2hOmJy0BV,2019
0.0146,0.632,0.962,0.302,0.0919,139.051,Tricky Tricky,"W&W,Timmy Trumpet,Will Sparks,Sequenza","2rTo8KIkBTFjQS7VvaKYQ4,0CbeG1224FS58EUx4tPevZ,1u7OVFmWah4wQhOPIbUb8U,2TaA7mmGaFBrDViozLdDfG",2019-11-16,https://i.scdn.co/image/ab67616d0000b27360605009b2f5c38079b31ed6,57,3MhymzaFcj7bXVJzB0ZJb8,2019
0.342,0.557,0.577,0.0721,0.154,100.055,Lay It On Me (feat. Keiynan Lonsdale),"Kasbo,Keiynan Lonsdale","1ikID9RZZMvkuBGDWrqajq,0tkkz8CmkHga4YZgSHEDVl",2019-11-14,https://i.scdn.co/image/ab67616d0000b2732fa664d9cb5f838d11cbd998,50,14oTuzcNwzAsBqzv5NRv6U,2019
0.0927,0.792,0.717,0.0393,0.466,121.985,This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs,Cookin' On 3 Burners","7keGfmQR4X5w0two1xKZ7d,726MxZBpkxnnoKl6aN7mmj",2019-11-12,https://i.scdn.co/image/ab67616d0000b273af72d0856c5527dc97f3ea08,79,1A8j067qyiNwQnZT0bzUpZ,2019
0.0313,0.325,0.663,0.074,0.147,174.04,Against The Sun,"Rootkit,Anna Yvette","01olvHW7uzIInQx9VTNuJm,2Ndq6RparrhEoceel7LC4Z",2019-11-11,https://i.scdn.co/image/ab67616d0000b273ba142e514f30ec2c89ddf482,55,5MAM4PXb95MPl2JWSlMI6L,2019
0.938,0.462,0.186,0.0381,0.123,103.353,It's Always The Little Things,"郭顶,Rachael Yamagata","1CqvjaECUkhe4BMeYz4Ihh,7w0qj2HiAPIeUcoPogvOZ6",2019-11-09,https://i.scdn.co/image/ab67616d0000b273974c8d7d317562078785da16,50,2iwgz9oZJjmdxEaRfLzYsY,2019
0.755,0.497,0.261,0.0487,0.119,136.682,需要人陪,Leehom Wang,2F5W6Rsxwzg0plQ0w8dSyt,2019-11-07,https://i.scdn.co/image/ab67616d0000b2738c80aff55abd4128320d86a0,0,158xnTB4Sju393EeZ4tcZa,2019
0.0214,0.627,0.778,0.0409,0.366,127.977,Fade Away,"Matisse & Sadko,SMBDY","2QMCcKIPHnjQaPPgoEst88,3EVIvUOdQq6byU8fIljO2e",2019-11-07,https://i.scdn.co/image/ab67616d0000b27321c982f7bfcb4da725a79e9c,35,7thOGpKaWpPotq2U37UItx,2019
0.576,0.505,0.34,0.0438,0.0916,101.993,Lose You To Love Me,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,2019-11-07,https://i.scdn.co/image/ab67616d0000b2731802a56bb1927590b91677bd,27,1HfMVBKM75vxSfsQ5VefZ5,2019
0.286,0.67,0.626,0.0628,0.205,163.985,稻香,Jay Chou,2elBjNSdBE2Y3f0j1mjrql,2019-11-03,https://i.scdn.co/image/ab67616d0000b2734abdc59361ad959f0e43cd01,59,6Uq8BnOxvXJsQiJ2XqfO5P,2019
0.0163,0.344,0.865,0.222,0.205,128.07,Dynamite,"Nicky Romero,Mike Williams,Amba Shepherd","5ChF3i92IPZHduM7jN3dpg,3IpvVrP3VLhruTmnququq7,4RTCIP5yp2tL1AtBCq7ukj",2019-11-02,https://i.scdn.co/image/ab67616d0000b273068bce591e007c74fbf0b6f5,46,2KtOOW1DN1D0AJTkJmfq3M,2019
0.458,0.651,0.693,0.0375,0.392,118.97,Used To Love (with Dean Lewis),"Martin Garrix,Dean Lewis","60d24wfXkVzDSfLS6hyCjZ,3QSQFmccmX81fWCUSPTS7y",2019-10-31,https://i.scdn.co/image/ab67616d0000b273dcc28379ce36e6fbf9a311a0,68,7pWK1kMgHy5lNNiIfuRbkP,2019
0.42,0.579,0.618,0.0473,0.285,106.087,are you sure?,Loote,00TKPo9MxwZ0j4ooveIxWZ,2019-10-28,https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f,52,0PiRp1VzEBHp68wY1M7zMs,2019
0.00515,0.719,0.936,0.0712,0.294,128.002,The Spook,"KSHMR,Basskillers,B3nte","2wX6xSig4Rig5kZU6ePlWe,7F9ssbVoINTUx9yAq8X9is,2ykUp1K8tRaOUFd8vvcwXl",2019-10-28,https://i.scdn.co/image/ab67616d0000b27347c57f375beaaa53eb2fafb6,54,4yCo1eRj9ZWKcAcXxxztGS,2019
0.476,0.584,0.407,0.046,0.341,115.124,"Fire On Fire - From ""Watership Down""",Sam Smith,2wY79sveU1sp5g7SokKOiI,2019-10-25,https://i.scdn.co/image/ab67616d0000b2739df54b112dfa5da467239db0,73,5rFj8OzffT0iggSjcBaeND,2019
0.16,0.582,0.757,0.0399,0.516,104.105,Need Your Love (with Noah Kahan),"Gryffin,Seven Lions,Noah Kahan","2ZRQcIgzPCVaT9XKhXZIzh,6fcTRFpz0yH79qSKfof7lp,2RQXRUsr4IW1f3mKyKsy4B",2019-10-25,https://i.scdn.co/image/ab67616d0000b2730e5311993a01fb2e7169f6a7,49,6hciDCyJDYCsYQp2lH6kdA,2019
0.0595,0.726,0.618,0.123,0.923,161.962,for him.,"Troye Sivan,Allday","3WGpXCj9YhhfX11TToZcXP,2Ltr0s15RyvsjqWzSmiSRs",2019-10-23,https://i.scdn.co/image/ab67616d0000b2731a104e8630a97b573201f655,55,5gBEdUKVZJgvQwNu8pIQqy,2019
0.0948,0.686,0.83,0.0369,0.486,123.032,Body Back (feat. Maia Wright),"Gryffin,Maia Wright","2ZRQcIgzPCVaT9XKhXZIzh,5qQFXHDOeYjiZVrCUO56Pk",2019-10-19,https://i.scdn.co/image/ab67616d0000b273a2c3c702bdb4ad9ed5789fe5,69,1z1XegUChLLQfcbtIK8ABn,2019
0.0313,0.8,0.545,0.0765,0.458,99.981,Tequila Sunrise (feat. AUGUST 08 & GoldLink),"88rising,Jackson Wang,Higher Brothers,AUGUST 08,GoldLink","1AhjOkOLkbHUfcHDSErXQs,1kfWoWgCugPkyxQP8lkRlY,07ZhipyrvoyNoJejeyM0PQ,2iB8eFB6flwQculkUrRssi,5XenQ7XfcvQdfIbpLEFaKQ",2019-10-13,https://i.scdn.co/image/ab67616d0000b273488df3d22b1f5c0ea15b686a,56,121bJml1xjrfnZuk2yPsLG,2019
0.321,0.723,0.445,0.0401,0.422,128.996,Exhale,"R3HAB,Ella Vos","6cEuCEZu7PAE9ZSzLLc2oQ,2zmrsXMHxagFz6vI2cD7r6",2019-10-11,https://i.scdn.co/image/ab67616d0000b27308d1b7f74142fc56bc7f44b5,41,3habomq2nwlaN5Jqrl5PT8,2019
0.0798,0.487,0.694,0.0429,0.281,102.07,Play - Niya & Alan Walker Remix,"K-391,Alan Walker,Tungevaag,Mangoo,Niya","6pWcSL9wSJZQ9ne0TnhdWr,7vk5e3vY1uw9plTHJAMwjN,49CE2ffZ6Z3zeYSDauSKck,6ObeGN1qTsep95QRNOfNc3,41wfSM2L3gl65vjUCVAuJP",2019-10-10,https://i.scdn.co/image/ab67616d0000b273bc2a4e41b164ae282a766cc0,44,0Qu1M0zssyDCeAMJQbwRZD,2019
0.148,0.857,0.621,0.0825,0.668,97.989,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran,Camila Cabello,Cardi B","6eUKZXaKkcviH0Ku9w2n3V,4nDoRrQiYLoBzwC5BhVJzF,4kYSro6naA4h99UJvo89HB",2019-10-07,https://i.scdn.co/image/ab67616d0000b27373304ce0653c7758dd94b259,79,4vUmTMuQqjdnvlZmAH61Qk,2019
0.0561,0.573,0.662,0.0461,0.361,157.791,she's all yours,Loote,00TKPo9MxwZ0j4ooveIxWZ,2019-10-07,https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f,54,50p8v7PAXUBoD5MzoZdr9s,2019
0.346,0.574,0.651,0.046,0.368,140.017,85%,"Loote,Garrett Nash","00TKPo9MxwZ0j4ooveIxWZ,3iri9nBFs9e4wN7PLIetAw",2019-10-07,https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f,65,5teOR8KU4XNWY2WlVUDiIR,2019
0.0649,0.781,0.742,0.0296,0.91,109.915,Your Side Of The Bed,Loote,00TKPo9MxwZ0j4ooveIxWZ,2019-10-07,https://i.scdn.co/image/ab67616d0000b2739782b5b322527845ea830273,68,3PWKPX3YJAHBL8JozsWTMC,2019
0.728,0.32,0.393,0.039,0.193,136.746,Breathe,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2019-10-05,https://i.scdn.co/image/ab67616d0000b2735355919e31efac9b14c45c49,64,373q2bp4ZvyJ9kFZcpJSMs,2019
0.134,0.32,0.5,0.0994,0.142,91.361,tomorrow tonight,Loote,00TKPo9MxwZ0j4ooveIxWZ,2019-10-05,https://i.scdn.co/image/ab67616d0000b2733b524e973b13737390949a4f,68,4vsAUbPb6q9FpC4AGBFdVh,2019
0.487,0.691,0.823,0.0623,0.87,123.935,If I Can't Have You,Shawn Mendes,7n2wHs1TKAczGzO7Dd2rGr,2019-10-05,https://i.scdn.co/image/ab67616d0000b273c820f033bd82bef4355d1563,74,2bT1PH7Cw3J9p3t7nlXCdh,2019
0.153,0.654,0.63,0.0259,0.43,89.991,"10,000 Hours (with Justin Bieber)","Dan + Shay,Justin Bieber","7z5WFjZAIYejWy0NI5lv4T,1uNFoZAHBGtllmzznpCI3s",2019-10-05,https://i.scdn.co/image/ab67616d0000b27386953b1cbaa29e477db0b479,82,2wrJq5XKLnmhRXHIAf9xBa,2019
0.0934,0.694,0.466,0.0384,0.246,103.018,Feelings,Lauv,5JZ7CnR6gTvEMKX4g70Amv,2019-10-04,https://i.scdn.co/image/ab67616d0000b273ff57d9bdb048eb80776a9f54,0,3nVSJ4wPJIrx3Us3OjcPOu,2019
0.0137,0.701,0.748,0.0515,0.851,120.007,"Recognize (with Mercer, feat. Majid Jordan) - Mercer Remix","DJ Snake,Majid Jordan,Mercer","540vIaP2JwjQb9dm3aArA4,4HzKw8XcD0piJmDrrPRCYk,7aSsnDTH11xS2yIn6cNtsF",2019-10-03,https://i.scdn.co/image/ab67616d0000b2738da21c0da6566b926b7dea6b,42,366EdrGaHsiq1JLEr9UUiJ,2019
0.142,0.59,0.538,0.0435,0.146,145.111,GLOW,"CORSAK,Robinson","1TcbdifqhtxLz77unBYJ7z,38CvLGTsjtoloDgv3OKQp8",2019-10-03,https://i.scdn.co/image/ab67616d0000b273318c43ba8163aa7108cc8135,56,2uZvZlMK9LPw4gpqdjRN7L,2019
0.026,0.704,0.881,0.0381,0.822,118.025,Rich & Famous (with Isac Elliot),"SJUR,Isac Elliot","1X6dfPmF8f5C5EW3WIGfvm,3aD9K1zaLQ3G7yp9XV5E4D",2019-10-01,https://i.scdn.co/image/ab67616d0000b273ebc6ee4a7776dfb05ff67018,46,5zjesnnX1y2PkYKNZl5Jl0,2019
0.351,0.651,0.76,0.054,0.673,96.204,Contact,"Lulleaux,Giang Pham","6bA8L82JXU9CQa2nyUnLDh,6OxNVd9jJ2IbNrOjHdcpJZ",2019-10-01,https://i.scdn.co/image/ab67616d0000b273ed1453a4f34ce9c5d78e0670,54,2IQB5iBapo0Y37Yc0PtIZc,2019
0.0319,0.556,0.671,0.0647,0.252,105.057,Tokyo Nights,"Digital Farm Animals,Shaun Frank,Dragonette","5fyDppLDl1juIu1BcUT5zh,0BBwlSQvHHtahgYpLj1wJE,4GLJPBj5Cdr9AgLKvLWM4n",2019-10-01,https://i.scdn.co/image/ab67616d0000b2731ffe2a43a69e8741708a9ffb,53,3TxKtkCNR1yQARsvHxvNnP,2019
0.0126,0.688,0.661,0.0319,0.367,99.98,Hollow (feat. Sabelle),"My Buddy Mike,Sabelle","1oyYbvt8KfYIGkDQqEcVv0,4Ut1Ue0Ghwe6mbSkmixS9h",2019-10-01,https://i.scdn.co/image/ab67616d0000b273d8c028858759dbbda4b15358,48,7p0nLpkKaAeebJ1SIP46HM,2019
